Name,Title,aiconalt,View,State,View1,asizebase
Amazon Customer,Not Satisfied,2.0 out of 5 stars,"Reviewed in India on September 22, 2021",Verified Purchase,"We received this item found one cap without rubber as images attached please do replace the cap on soonest basis.
Noise too much please arrange visit from the customer care executive from the brand.
And also let us know about the warranty card as we didn’t find in the box.",One person found this helpful
mirank,"Not blending well, leaking from the centre of d lid!",5.0 out of 5 stars,"Reviewed in India on July 31, 2022",Verified Purchase,"-Too noisy
-Even after using for 1 minute or more, still some granule remains as it is!
-There is no proper blade for blending
-there is an air passage on the centre of the lid, from which liquid is coming out",
Priyanka,"Horrible experience, worse decision to have this one!",2.0 out of 5 stars,"Reviewed in India on April 20, 2021",Verified Purchase,"Firstly it was non returnable so i regret to buy this. The lid was broken when I purchased, they changed it, so in next time the machine was broken, they refused to change it further. The noise creates a lot of disturbance. Dont buy this ever.",One person found this helpful
Divyanshu ,product not working properly,1.0 out of 5 stars,"Reviewed in India on November 12, 2020",Verified Purchase,Product delivered on 31st oct ..i was outstation checked product on 12 nov last date for return was 11 nov...problem is in mixer switch..1 no not working..mixer starts working when I turn it to 2...please if Amazon officials are seeing this review kindly help me out.,One person found this helpful
Raj mishra,Less plastic means durable item,4.0 out of 5 stars,"Reviewed in India on March 15, 2019",Verified Purchase,"Good one, works great, compact design highly recommended, I bought it because it doesn't have jar lock system and plastic rounding in jars which other mixers have which are made of plastic and will break easily after few days, I have seen this issue with several mixers.",3 people found this helpful
Varun,Awesome company,4.0 out of 5 stars,"Reviewed in India on March 11, 2021",Verified Purchase,"I dont like colour, all scratch are visible on black.Also the jar head, it suppose to be hold, if u don't hold going to spill. It vibrate a lot because of high speed motor, which are good for grinding to masala.all motor vibrate
Only miss a large size jar which we see in juice corner.
Using for almost 2 year, 👍",
Udit,"Really loud, long term cleanliness issues expected",3.0 out of 5 stars,"Reviewed in India on October 27, 2020",Verified Purchase,"I use it for making gravy, soup, chutney, crushing nuts etc. It's REALLY LOUD, like deafeningly so, regardless of the purpose. Also, there are poorly placed screw heads inside the containers which I suspect over time will accumulate grime and get dirty.",One person found this helpful
Ketan Parekh,Best item very useful 👍,5.0 out of 5 stars,"Reviewed in India on May 11, 2021",Verified Purchase,"Excellent item, Great work team Amazon.
But after purchasing just within an hour prices fell below Rs.500 from my paid amount, that was little disturbing. Overall Nice product 👌",
PR,Excellent value for money,4.0 out of 5 stars,"Reviewed in India on July 6, 2021",Verified Purchase,"Simple, sturdy and adequately powerful for household use. Fixed blades are a convenient feature, because one does not have to remember which blade is meant for what, nor change blades for everyday simple applications like blending, dry grinding, making chutneys, etc. Somewhat noisy, but ok for short periods of time.",
Sauravsonii,No problem for 20 years.,5.0 out of 5 stars,"Reviewed in India on June 11, 2020",Verified Purchase,"I purchased a new philips girinder since 2001 and now it has problem in motor, it is loud and all jars is loose not so grind well. So i decided to purchase a new mixer for my mother. She is surprise when i saw a new one . She is very happy .☺️",
Amrit preet singh,Powerful household mixer grinder from philips,5.0 out of 5 stars,"Reviewed in India on March 16, 2021",Verified Purchase,"Excellent product.noise level is low.highly recommended for those who want to grind things and make instant powder of things like spices, salt stones, raw turmeric, raw ginger dried in sun.no need to go market for grinding.",
Man Sharma,Quality is Not like before.,3.0 out of 5 stars,"Reviewed in India on October 6, 2021",Verified Purchase,I was always a fan of philips products but this time looking at the blades of the jars I feel Philips has also become like a local company. The jars and blades are not up to the marks of this company,
9840833969,Flawed design,1.0 out of 5 stars,"Reviewed in India on October 10, 2021",Verified Purchase,Very powerful. Design of the flat lid makes the content spill out. No mechanism to hold the lid down. Need two hands to hold the lid down. Very very loud and noisy.,
Chandra C.,So much to improve quality of design,3.0 out of 5 stars,"Reviewed in India on November 30, 2020",Verified Purchase,"Cons:
Chutney jaar is too small.
Blades are fixed.
Jaar edges sharp enough to cut your hands

Pros:
Good power",One person found this helpful
VP,Fixed blade - Bad design,1.0 out of 5 stars,"Reviewed in India on May 8, 2021",Verified Purchase,"Big dislike - The blade in the jar is riveted and cannot be removed for cleaning. This is basics. Have been using Philips mixers for the last 20+ years, but this design flaw wasnt expected of Philips. The product description does not mention it and i assumed it to be a given. Made a bad choice.
Return is not possible.... absolutely poor response from Amazon.",
Swapna Nag,Extremely unpleasant experience,1.0 out of 5 stars,"Reviewed in India on January 1, 2021",Verified Purchase,"The mixer grinder provided was broken and they had initially hesitated to replace it. Upon my numerous requests, they provided another mixer which was in even more bad shape. I had to literally talk for an hour to explain the problem and they were very reluctant to take back the mixer. The overall communication with them was painful and the product was faulty on both occasions.

I have seen experience from Flipkart to be better and Amazon's drop in quality is quite glaring.",
leah,blades started rusting after 2 weeks and the return window is also closed .,1.0 out of 5 stars,"Reviewed in India on October 17, 2021",Verified Purchase,"This is the first time amazon has let us down. bought the mixi only because it was Philips.
But the blades started rusting after 2 weeks this is so harmful to our health
Exchange window closed
I need a refund or exchange immediately .
I have lost hope in Amazon. You have lost a loyal customer.",
Ghazanfer Munam,A quality product from Philips,5.0 out of 5 stars,"Reviewed in India on May 19, 2021",Verified Purchase,"Trust of PHILIPS is the key for this product. Overall, a nice product. Only, disadvantage is that they have not given plastic knife or spatula to wipe out the grinded product from the jar.",
Amazon Customer,Superbb...another Jem from Philips...,5.0 out of 5 stars,"Reviewed in India on December 13, 2019",Verified Purchase,"Overall heavily SATISFIED with the product (after having tried around 5 different items). If I was to describe product in few words..I would say...
Simple and safe to use, very Efficient grinding & Magnificent LOOK.
THE only cons is that.. its little noisy...but as I said ealier it is best among all in this range.

Special thanks to Cloudtail for immediate replacement and refunds.",
Manjula Y,Best one in this range,4.0 out of 5 stars,"Reviewed in India on July 29, 2020",Verified Purchase,"Really good product. I make smoothies with the mixer and it works just fine (doesn’t require blender for this anymore). Easy to use. Quick results (chatni, spice grinding, mixing etc).
Best one in this range.",
JVC,Scope for improvement in the product.,4.0 out of 5 stars,"Reviewed in India on July 17, 2017",Verified Purchase,"I bought it keeping in mind that it is coming from Philips, however the Smallest Jar Blade Gets stuck regularly while grinding spices. and for a Milk Shake one has to cut the fruit in small pieces",6 people found this helpful
Adian,"A basic yet powerful, handy Mixer",5.0 out of 5 stars,"Reviewed in India on May 25, 2021",Verified Purchase,"This is an 'easy to use' mixer with normal noise level. The packaging was really good and so was the delivery. I recently Shifted from 500w to 750w mixer and trust me 750w is enough. It can literally grind anything for the daily use. Also, box mentions that you can grind for upto 25mins continuously. For the first week, there will be some smell coming from motor which will reduce gradually.",
Neeraj Upadhyay,Bad choice to select this item,1.0 out of 5 stars,"Reviewed in India on August 8, 2021",Verified Purchase,"It was a bad choice I have made, as the Lid of each jar is not perfect fit.. it always split the item out while running, grinding  I have gifted this to someone and regret that I have selected this item.. unfortunately this was used after the return date has been closed otherwise would have returned it back. Team please let me know if the jar caps/lid can be replaced with better option.",
Soumyajit Pradhan,Only looks great,3.0 out of 5 stars,"Reviewed in India on May 26, 2021",Verified Purchase,"Not as per expectations, ginger & garlic grinding paste is even not finely done. Not worth to money. Very light blade. Blade design is not appropriate for paste making. Looking very cute but work wise not good.",
R GPAL,Trouble free service is doutfull.,2.0 out of 5 stars,"Reviewed in India on April 20, 2021",Verified Purchase,The product is heavy.  But  the coupler of the small jar gave in within a few days of purchase. Purchased on 22/2/2021. And the small jar malfunctioned within 15 days This is also not covered by  warranty.,
pavithra kiran,Finally I should save don't spoil the brands in name of your fake products.,1.0 out of 5 stars,"Reviewed in India on December 12, 2020",Verified Purchase,"Worst product, why Amazon gets cheated by its vendor, the product is duplicate with brand name of Philips, it's just a sticker on the mixer not the original product. The wire has 2 way pin instead of 3 way. The noise is too high, the switch flips to 2nd level when 1st level is selected, not able to close the the jar with given lid its mis matching.",
Mincy Sebastian,Don't buy the product.Lost trust in philips,1.0 out of 5 stars,"Reviewed in India on November 22, 2021",Verified Purchase,Don't by the product.I lost trust in philips..They are selling old  products.I purchased this mixer grinder due to the brand name only.but in the first use itself it's metallic finishing inside the jar removed.smoke was coming out..even if I requested for a replacement they were not responding .,
Milind H.,No No No.,1.0 out of 5 stars,"Reviewed in India on October 17, 2020",Verified Purchase,"Very very noisy....i will say pathetic because of too much noise...feels like someone is drilling in the ground..pls dont buy it...if you are ok with noise then also some cons are there like chutney jar is too small, cant grind 2 tomatos also.",
Abhishek Gupta,Go for any other product than this,1.0 out of 5 stars,"Reviewed in India on April 20, 2020",Verified Purchase,It's been only 5-6 times I have used this product an d it started leaking from bottom. And even cover is loose. There was no option to choose 0 rating so Philips got lucky I believe.,4 people found this helpful
Sanjana,Don't but this seriously.,1.0 out of 5 stars,"Reviewed in India on January 6, 2022",Verified Purchase,Don't buy it seriously it's too bad to use the cap doesn't seal properly and the liquid spills every where didn't expected such a bad quality from borosil n too much noisy. I wish I could return it.,
Amazon Customer,Too noisy and bad performance.,1.0 out of 5 stars,"Reviewed in India on July 3, 2021",Verified Purchase,"This is the worst product from Philips. It makes a lot of sound, the blades are of very bad quality and the worst part is you get the same type of product after a replacement request too. Better go for other brands and stay away from this mixer- grinder.",
AmazonUser,Don't Buy If You're Looking for Extra Attachments,1.0 out of 5 stars,"Reviewed in India on July 26, 2021",Verified Purchase,"I wanted to buy a juicer for this machine, but apparently it's not available. I think I made a mistake as no attachments are present, and you are stuck with only those 3 jars that ship along with the package.

Choose wisely.",
"Anand, Bangalore ",Worst product ever from Philips,1.0 out of 5 stars,"Reviewed in India on June 7, 2022",Verified Purchase,Can’t believe Philips can produce such a faulty product. I had been an ardent fan of its products but this time I am disappointed to the core. None of the jars works well. Everything spills out of the jar as soon as we put something into it. For one glass of shake also it spills all over,
sreena,Never buy this,1.0 out of 5 stars,"Reviewed in India on March 19, 2021",Verified Purchase,"I'm writing this review after the usage of four months. Initially i returned the product due to its loud and irritating noise. They didn't let me to return it back. They told that that was engine problem and they will replace the item. So they gave another one.  After four months, engine problem started again and this mixer grinder started producing loud and unhealthy irritating noise. I personally recommend you not to buy this product",
Sharmila Cutinha,Good mixer grinder,5.0 out of 5 stars,"Reviewed in India on September 21, 2020",Verified Purchase,Nice mixer grinder easy to clean jars also good easy to close and open blades are good but felt like quality of the blades should improve a little or else very good mixer grinder Worth for the price,
Rahul Shilkar,"""Good Product""",4.0 out of 5 stars,"Reviewed in India on September 8, 2020",Verified Purchase,"On Point product.
Noise level is normal, simple and compact design which makes it easy to use and to keep it tidy.

Cons : Maybe this is the only case that has happened with me since the middle sized jar DID NOT came with a sealing rubber on the lid while other two have rubber on their lid.
I will try to keep track of it with customer care and keep y'all posted but the overall product seems good.",
ACN,Non returnable - complete useless,1.0 out of 5 stars,"Reviewed in India on October 5, 2021",Verified Purchase,"This product is complete useless. It has sharp edges. Can cut your hands. it's jars are way too small .. jars looks like a product out of those Barby doll kitchen set. Please don't buy ..
Worst thing: it's non returnable. Probably this is my last order on Amazon.",
preeti mishra,Bad experience .. ordered replacement,1.0 out of 5 stars,"Reviewed in India on June 9, 2021",Verified Purchase,"Brought this product reading good reviews .. but in the first usage itself the smallest jar started spilling the content. No matter how hard we hold the lid, the content spilled out on us and spoiled the whole kitchen counter.
Ordered replacement immediately.

The product itself looks solid but this experience left a bad taste (literally).",
Bhavna,Exactly what I was looking for,5.0 out of 5 stars,"Reviewed in India on February 13, 2022",Verified Purchase,"Works really well. Definitely on the louder side, but you get used to it after the first few times. Came as described and recommend!",
CP Singh,'Spillage king',2.0 out of 5 stars,"Reviewed in India on July 7, 2021",Verified Purchase,"Definitely not up to the mark product. Never expected such a flawed product from the house of philips. It's powerful motor is of no use when the jars provided with the package can't sustain the pressure built while the motor/base is in operation. Everything simply just spills out of the jar resulting in huge mess while operating. Product has proved disastrous, nasty and dangerous to operate.",
Sudarshan,Good Product with minor defects,4.0 out of 5 stars,"Reviewed in India on July 8, 2021",Verified Purchase,"The product works as expected but the noise level is a little higher than other mixers. Also, the smallest jar could be one size bigger. It's too small for making chutneys. You may use it only for grinding dry spices.",
umar khan,Worst product I bought this year,1.0 out of 5 stars,"Reviewed in India on July 16, 2021",Verified Purchase,"The product is a real bad experience. Not good for meat, even sometimes it smokes so much that you think it is burning.  HEAT is a biggest issue I had. I curse the time I bought this. I even called for refund,but guess what, it's a Corona time they say. I could not star them in minus otherwise I could have done it. Please stay away from this brand.  True waste of money",
Amazon Customer,"Sharp unfinished edges of blade,rusting",1.0 out of 5 stars,"Reviewed in India on June 27, 2021",Verified Purchase,"All jars screws fitting and edges are unfinished and very sharp. It is forming rust. Useless third piece model, just looted people.Difficult to clean the jars due to same reason.",One person found this helpful
Amazon Customer,I don't recommend anyone to buy it.,1.0 out of 5 stars,"Reviewed in India on June 3, 2022",Verified Purchase,"Do not recommend it. I have used it for couple of months now and the small jar blade got rusted, it's very small and doesn't close properly.
The big jar always gets stuck in the grinder.
Not worth the money at all, product quality doesn't justify the brand.",
Anoop Nambiar A.V,It was working good just for Two months,2.0 out of 5 stars,"Reviewed in India on December 19, 2020",Verified Purchase,"With in two months it stops working, this is the quality of Philips now. On line purchase is having any service warranty ? Better not to buy online these type of house hold items.",
Ravikumar.Namala,Inferior quality product & inefficient/incomplete customer policies,2.0 out of 5 stars,"Reviewed in India on May 7, 2021",Verified Purchase,"Material quality of jars is poor as they can be crushed with normal hand. All Jars comes with fixed blades so washing/cleaning is very tough. Amazon's policies are not customer friendly, they restrict customers form returning inferior quality products and also prevents replacement with other products of same brand with same dealer. Customers forced to to accept/use inferior quality products.",
Shashi,the chatni jar doesn’t work properly…every time i use it everything splattered…,1.0 out of 5 stars,"Reviewed in India on September 29, 2021",Verified Purchase,The blender and dry grinding jars are ok but the chatni jar is too small and whenever I use it every thing gets splashed out…it’s a bit noisy too but it’s ok,One person found this helpful
AKM,Noisy mixer,3.0 out of 5 stars,"Reviewed in India on August 11, 2021",Verified Purchase,Was expecting better quality from Philips especially noise level. It has two blade mixer. I feel four blade mixer give smoother and faster mixing.,
Debraj Banerjee,Average product,3.0 out of 5 stars,"Reviewed in India on November 30, 2020",Verified Purchase,Motor make very high noice.Also gives a sudden jerk while starting and shakes to much while in use.You have to hold the mixer while using due high shakes.Grinding performance is satisfactory.,
Customer,It's Phillips. That's all you need.,4.0 out of 5 stars,"Reviewed in India on August 8, 2021",Verified Purchase,It has been 9 months I have been using it. I am completely satisfied with the product. The quality of steel jars ... Plastic lids ..blades are of good quality,
GOUTAM SINHA,It's a good buy for me.,4.0 out of 5 stars,"Reviewed in India on February 3, 2022",Verified Purchase,"I like this product. Me, a satisfied buyer with this product.",One person found this helpful
ShaheerDubai,The lid of the two big jars does not close tightly,3.0 out of 5 stars,"Reviewed in India on December 20, 2021",Verified Purchase,The lid of the big jar does not close tightly and so when we grind or blend anything it keeps spilling. The motor is good but the jars are not up to the mark. Overall the product is not as good as expected.,
Kavya,Cheap blades,1.0 out of 5 stars,"Reviewed in India on June 23, 2021",Verified Purchase,The blades are not sharp and they were shaking. I believe the blades are not suitable for quick grinding. Even I want to return and Amazon is showing only replace item option and not return option.,One person found this helpful
Kamalakar Boga,Very noisy.,2.0 out of 5 stars,"Reviewed in India on October 29, 2020",Verified Purchase,Takealot much time to mix even small quantity of items. I want to replace with other Product. But Amazon have such bad policy really not satisfied. In steady this mixer i want in other brand. But customer care executive said only i can choose this product in replacement. When i don't like this product than what meaning of replacement,One person found this helpful
Bhavesh kumar,Well finishing design and value for money product,4.0 out of 5 stars,"Reviewed in India on November 30, 2021",Verified Purchase,"I am using this product on daily basis for grinding kitchen masala and etc. and it's perfect working, but noise level is high according to this price range.
Over all good product and value for money.",
MK,"Its Not Stainless Steel as described  ,product started rusting withing 2 months",1.0 out of 5 stars,"Reviewed in India on August 19, 2020",Verified Purchase,"poor quality ,why do we buy branded products like phillips ,i guess for quality ,but in my case the product quality is poor ,i am disappointed.",One person found this helpful
Rucha,Please keep your self away from this product,1.0 out of 5 stars,"Reviewed in India on June 12, 2021",Verified Purchase,"Quite a bad experience from Philips, This purchase turned out as a disaster with no option to return. Received a product which was already used by another customer, Jars are not functioning properly. Too noisy",
Joseph Jayananda,Smooth Grinder,5.0 out of 5 stars,"Reviewed in India on July 31, 2021",Verified Purchase,"I think this Mixer Grinder is really good and easy to clean after grinding, as well as smooth better noise. But, I have following suggestions:
1. I recommend to to use fibre glass body for Wet Jar and dry Jar, to avoid body becoming heat.
2. I suggest, Chutney jar should be little bigger.",
RAJESH,Jars not up to the mark for Grinding,1.0 out of 5 stars,"Reviewed in India on July 17, 2021",Verified Purchase,Video Player is loading.,
sanjay,Bad Blade Design,2.0 out of 5 stars,"Reviewed in India on November 29, 2021",Verified Purchase,"All the jars come with 2 blade, single plane system. This is not good for chutneys, paste etc. It should have 4 blade on 2 plane. This means 2 blades are lower and 2 blades are higher. This ensures proper mixing and grinding. Surprised at Philips providing this!!",
Amazon Customer,Bad product overall,1.0 out of 5 stars,"Reviewed in India on October 22, 2021",Verified Purchase,"The performance is not satisfactory as it does not grind properly - even tomatoes!!!
I am quite disappointed with this Philips product.
When buying this product, I went with the brand name, but it struggles to grind pieces and heats up enough to cause a blemish on hands, especially the small jar. I don’t recommend it.",
prashant,Jar Lid - Know before you buy,4.0 out of 5 stars,"Reviewed in India on May 7, 2021",Verified Purchase,"As such I have been told it is good product. However on delivery I find that one of Jar Lid (Middle for past etc)  is made of plastics without bush rubber.  This may be fine with new user but I felt it would not be able to withstand pressure when Mixi will be in use and would lid blow away. If it doesn't matter to you, than product is fine.",
Sk,Efficient and compact,4.0 out of 5 stars,"Reviewed in India on January 1, 2022",Verified Purchase,"Have been using it for few months now and it works good for most purposes. It is very easy to clean and efficient. The medium sized jar has no seal and needs to be held manually while using. Other than that, works well",
Naveen Shankara,Product started working within 3 months,1.0 out of 5 stars,"Reviewed in India on March 16, 2022",Verified Purchase,Product started giving issue within 3 months. To claim the warranty we have to go to authorised service centre which is 60km away. Never buy,
Deepak S,"Health hazard, cheap plastic coated with steel",1.0 out of 5 stars,"Reviewed in India on May 27, 2021",Verified Purchase,Health hazard. Cheap quality plastic blades coated with stell which came out after 5 uses. I nearly swallowes the steel piece that came out. Don't buy this item.,One person found this helpful
Rahul,Superb Mixer Grinder (⌐■_■),5.0 out of 5 stars,"Reviewed in India on May 27, 2020",Verified Purchase,"Small in size.
Easy to clean.
5 Years Warranty.
Have air vent on back.
And It gets the JOB done.
Yes, power comes with noise.",One person found this helpful
Marshal,"Do not buy, damaged product",1.0 out of 5 stars,"Reviewed in India on February 14, 2021",Verified Purchase,"This product was damaged, from the outer box to the inner parts and the sender removed the scanning code so that it cannot get refunded ( pretty clever ). After 3 weeks of 1 to 1 conversation with Amazon team , the product got returned",
sushama kulkarni,Powerful,5.0 out of 5 stars,"Reviewed in India on September 6, 2021",Verified Purchase,I hv purchased this twice…once for me n once as a gift….both working superb…first one I’m using for more than a year now…working v well,
pattathilanil,Small and compact,4.0 out of 5 stars,"Reviewed in India on January 21, 2022",Verified Purchase,"Liked how compact this is and quality of material used to fabricate seem to be okay.
Noise level is not very low compared to previous one I discarded",
kdxeon,Stay away from it !,1.0 out of 5 stars,"Reviewed in India on May 27, 2021",Verified Purchase,"1st time, received a broken seal. Returned it. 2nd time got the same thing, opened it to test it. TOO noisy+ crackling sound from the motor. Definitely not original Phillips, definitely not new.",One person found this helpful
Byungkeun Lee,Merchine is out of work.,1.0 out of 5 stars,"Reviewed in India on February 19, 2022",Verified Purchase,,
Amazon Customer,A quality product with a pride of place,5.0 out of 5 stars,"Reviewed in India on October 27, 2020",Verified Purchase,A product well known for quality and dependability. Service stations are spread all across the country and in easily accessible locations.The equipment is easy to handle and clean. It is compact and looks elegant. The one improvement that comes to my mind immediately is that the steel jars could be made of thicker gage stainless steel.,
Ramani P,Washer in one of the jars missing,4.0 out of 5 stars,"Reviewed in India on September 9, 2021",Verified Purchase,"The washer around the mixer jar was missing on one of the jars..
How this can be used if spilling to be avoided?
Can you please send me one washer alone?
I do not want to return it just for this reason..",One person found this helpful
Sudip,Doesn't even do the basic grinding properly,2.0 out of 5 stars,"Reviewed in India on September 18, 2021",Verified Purchase,"It's Noisy, unlockable, leaking and ineffective grinding if even fruits shakes, residues chunks doesn't mix. Complete waste of money",
Ritu Gupta,Don't ever buy Philips grinder,1.0 out of 5 stars,"Reviewed in India on September 11, 2019",Verified Purchase,The steel of the grinder is very thin.plastic is also not very good quality.better go for Bajaj brand.amazon is making customer fool by writting it's returnable where as they don't take it returns.dont ever buy any electronic item from Amazon either you will face issue like me.do proper research before buying electronic products.,2 people found this helpful
stella,Body is very light weight it causes vibration and it can't handle the vibration of grinding.....,3.0 out of 5 stars,"Reviewed in India on June 9, 2022",Verified Purchase,"Body should be little bit heavy bcause when we grinde the things it vibrates and whole body shakes
With that",
Aadi Gahlot,Tension ni lene ka Khareed daalne ka,5.0 out of 5 stars,"Reviewed in India on April 13, 2019",Verified Purchase,I was so confused and not sure when I was  buying this. But When I got this I really like the design and looks. Truly speaking I have not used it till date by myself . My mom is using this.And she is happy with this product.Really a good product.Buy this without any second thought.,
Deepa,Good model.,4.0 out of 5 stars,"Reviewed in India on July 9, 2021",Verified Purchase,Dry jar cover also could have gasket. Overall good. Small quantity can be prepared easily. Chutney jar is a bit small. Little more quantity and it spills over. Compact size. Easy to use,
Sumit Kumar,Satisfactory product to Buy.,5.0 out of 5 stars,"Reviewed in India on June 26, 2021",Verified Purchase,"Points I likes and dislikes
1)One of the trusted brand is Philips...
2) New generation light weight Mixer
3) lightweight Jars
4) 5year warranty
5) Easy to clean.
6) Noise level OK OK
7) They should also give Juice jar as well.
8) Connecting Cable- bit more long needed.",
Praveen Kumar,Difficult to use.,2.0 out of 5 stars,"Reviewed in India on April 12, 2021",Verified Purchase,"1. The product is difficult to move around the counter bc of the suction cups.
2. It is much noisier and vibrates a lot compared to our previous unit.
3. The chutney jar turned out to be smaller than what we wanted. My mistake in not checking the size more thoroughly.
4. The jars mount and dismount with difficulty due to being tight.",
Sita Giri,Jar lids flyoff spraying the entire kitchen,1.0 out of 5 stars,"Reviewed in India on January 30, 2021",Verified Purchase,The motor power is not compatible with the jars. The lids of the jars fly off while in operation. The service mechanic did agree that the machine has to be operated on Pulse or maxit till speed 1. It means we cannot grind large batches of Idli batter etc. The chutney grinder can be used to grind only 5 teaspoons - anything more and the lid will fly off.,
Itishree,Deserve 5 star rating,4.0 out of 5 stars,"Reviewed in India on June 12, 2022",Verified Purchase,"Giving reviews after 8 months use, this is the best mixer grinder I have used. Works like a magic with less noise as compared. Hope I could give it a five star.",
M K Dutta,Go for this..,5.0 out of 5 stars,"Reviewed in India on September 8, 2019",Verified Purchase,"Very nice product. Those who want poopy seed grinding in small quantity go for this. Some negative review about the blades are blunt. That's not true, blades are sharpen down side. Not visible from top until you dismantle blades.",
Pothuraju,Missing items,1.0 out of 5 stars,"Reviewed in India on December 19, 2020",Verified Purchase,"Product is fine..
But there are missing items which has to come with the product..
First time i didn't get the lid and gasket
And i replaced the product..
Now i didn't get the gasket for 1 litre jar..
I need to buy separately..",One person found this helpful
Arun,Horrible experience!!!,1.0 out of 5 stars,"Reviewed in India on September 20, 2021",Verified Purchase,"The product was defective and when replacement requested, no one turned up. All nice customer service chats and assurances but no replacement yet. Still holding the defective piece. No replacement no way to contact Amazon…. I am usually a big fan of Amazon but this time really upset with their level of service.",
dinesh kumar,Cheap product.,2.0 out of 5 stars,"Reviewed in India on November 13, 2021",Verified Purchase,Now onward I won't go after brand name. This grinder is very noisy and jars are made of very very thin stainless steel.,
Rick Dinsmen,Spillage from small jar.,2.0 out of 5 stars,"Reviewed in India on July 17, 2020",Verified Purchase,"While I expected more from Philips, it did not meet my expectations. The smallest jar 300 ml capacity creates lot of mess. It’s supposed to be spill proof, however even if it is half full, there is spill all over and splatters on walls and everywhere.",
Prakash,"Leak from all sides,no gaskit for cap",1.0 out of 5 stars,"Reviewed in India on May 5, 2022",Verified Purchase,"Don't waste your money in this garbage, didn't expected this type of quality from philips",
utkarsh kumar,Just too noisy,1.0 out of 5 stars,"Reviewed in India on July 11, 2021",Verified Purchase,"Pathetic product, highly disappointed with Phillips. It’s just too loud. And the sound is also as if there’s something wrong with the machine. A metallic clanging is heard. Please buy something better",
Parthiban M,Quality grinder,5.0 out of 5 stars,"Reviewed in India on January 30, 2022",Verified Purchase,It's very fast grinding and more time save to grind chutney fruit juices making easily so I like this Philips forever best my brand,
K.B.Sharma,FAKE Philips product,1.0 out of 5 stars,"Reviewed in India on May 14, 2021",Verified Purchase,"Fake product sold under the brand of Philips!!!! Please do not get into the trap of the brand “Philips” as I have been using many more products of that brand. I am completely disgusted with the product as it looks like a cheap imitation- noisy, doesn’t have proper grinding, the jars are very cheap and the lids do not even fit. BEWARE BUYERS!!!!!",
2015BLR,Philips item review - Grinder is good,4.0 out of 5 stars,"Reviewed in India on May 15, 2022",Verified Purchase,"Sturdy,  shiny, ventilated Grinder, tested 18minutes continuously without any problem.",
Kutubuddin,Must buy for heavy duty kitchen.,5.0 out of 5 stars,"Reviewed in India on October 10, 2021",Verified Purchase,"After using for more than one year I am writing this review.
Firstly thank you Amazon for genuine product quality.
If you're looking for some real heavy duty grinder then go for it.
Must have kitchen grinder.",
Harsha V,I don't think this is durable,2.0 out of 5 stars,"Reviewed in India on September 16, 2021",Verified Purchase,"There are screws inside the grinder vessel. Over time, the screws will gather food particles and become unhygienic. And if the screws become loose, water will seep into the motor.",
Sangeeta Dhamdhere,No rubber to Jars,1.0 out of 5 stars,"Reviewed in India on August 27, 2021",Verified Purchase,The Mixer Grinder came without lid rubbers to jars and we are not able to use it. Please dispatch it as soon as possible otherwise it is of no use. How irresponsibly company has packed the product! Bad experience.,
Dhruv Chawla,Pathetic Quality,1.0 out of 5 stars,"Reviewed in India on May 28, 2021",Verified Purchase,The jar doesn’t fit properly. Everything that you try to grind or mix just blows out of the mixer. Very pathetic quality product. Never expected such a thing from Philips. They have definitely degraded in their quality.,One person found this helpful
Amazon Customer,Bad product,1.0 out of 5 stars,"Reviewed in India on June 10, 2021",Verified Purchase,"This is a totally useless product. The blades in the jars are ineffective and don't even mash up soft fruits like banana or mango thoroughly. We cannot even return it, only replacement is allowed. Wasted my money on it. Never expected such a low quality product from Philips.",
Abhay Tiwari,Good quality,4.0 out of 5 stars,"Reviewed in India on October 18, 2019",Verified Purchase,"Josie level is low, easy to clean but there is no safety protection during use or safety gaurd or vlave, when we are not using mixer , if they provide cap for safety it is best product",One person found this helpful
Srinivas,Good for 7-10 yrs life I believe,5.0 out of 5 stars,"Reviewed in India on November 6, 2019",Verified Purchase,"Looks, performance good. The blades of jars looks unconventional,fixed with rivets instead of nut, but how many times one had.problem with jars and one changed the blade only, instead bought a new jar.
Overall it seems a good bargain considering the average life if around 7-0 yrs.",
mohd,Too much noise,2.0 out of 5 stars,"Reviewed in India on September 18, 2021",Verified Purchase,"My personal experience
Pros:
- compact design and takes less space
- powerfull moter so grinds very well
- Easy to clean

Cons:
- Too much noise in compare other brands
- No power on indicator",
LALIT MOHAN VERMA,Rubis,1.0 out of 5 stars,"Reviewed in India on January 25, 2021",Verified Purchase,"Get very early hot all jar, noise is so high and jar is also on average jar cover is not good. once a time automatically get off and we were trying to start that started in 3rd time, Philips will be make it better.",
Sharan,Not as expected from philips,3.0 out of 5 stars,"Reviewed in India on October 29, 2020",Verified Purchase,Very noisy. Body plastic is very low quality. Jars steel appears good. But the handle and lid plastic is not good. Lid doesn’t fit properly. There was no watcher for one of the lids.,
Suresh,Not so good product. Purchased it viewing the Ratings but not money worth product.,1.0 out of 5 stars,"Reviewed in India on November 11, 2021",Verified Purchase,"Very noisy product. Not a quality grinding feature either.
Phillips, this product doesn't justify the brand value at all.
Its soo loud and quality of grinding/ mixing is also not good
I don't know why people have given 4+ rating to this product
Very dissatisfied :(",
